x,y,t,u,f
14.73684211,6.315789474,360,-0.534262711,0.381764556
15.78947368,6.315789474,360,-0.455180036,0.360871801
16.84210526,6.315789474,360,-0.333898184,0.296672544
17.89473684,6.315789474,360,-0.213938769,0.204146835
18.94736842,6.315789474,360,-0.102914042,0.101824049
20,6.315789474,360,0.03152808,-0.031496741
0,7.368421053,360,0.355118308,-0.310334689
1.052631579,7.368421053,360,0.532626623,-0.38152518
2.105263158,7.368421053,360,0.64913162,-0.375605822
3.157894737,7.368421053,360,0.691378271,-0.360896752
4.210526316,7.368421053,360,0.6654625,-0.370768861
5.263157895,7.368421053,360,0.584578147,-0.384809316
6.315789474,7.368421053,360,0.475723128,-0.36806104
7.368421053,7.368421053,360,0.366372315,-0.317194645
8.421052632,7.368421053,360,0.241381303,-0.227317237
9.473684211,7.368421053,360,0.050069354,-0.049943834
10.52631579,7.368421053,360,-0.209818006,0.200581063
11.57894737,7.368421053,360,-0.45123249,0.3593567
12.63157895,7.368421053,360,-0.599503066,0.38403931
13.68421053,7.368421053,360,-0.644780514,0.376718231
14.73684211,7.368421053,360,-0.598550016,0.384112217
15.78947368,7.368421053,360,-0.475817647,0.368091374
16.84210526,7.368421053,360,-0.310853758,0.280815941
17.89473684,7.368421053,360,-0.149168582,0.145849392
18.94736842,7.368421053,360,-0.000724151,0.00072415
20,7.368421053,360,0.163720308,-0.159331894
0,8.421052632,360,0.362474101,-0.314849545
1.052631579,8.421052632,360,0.5254164,-0.380368691
2.105263158,8.421052632,360,0.631122111,-0.379736632
3.157894737,8.421052632,360,0.67490656,-0.367487388
4.210526316,8.421052632,360,0.664168827,-0.371190521
5.263157895,8.421052632,360,0.608231648,-0.383218942
6.315789474,8.421052632,360,0.520520241,-0.379489799
7.368421053,8.421052632,360,0.408410891,-0.340288177
8.421052632,8.421052632,360,0.247157742,-0.232059629
9.473684211,8.421052632,360,-0.002695085,0.002695065
10.52631579,8.421052632,360,-0.308173078,0.278905682
11.57894737,8.421052632,360,-0.554455902,0.384004322
12.63157895,8.421052632,360,-0.685211637,0.363494504
13.68421053,8.421052632,360,-0.715039769,0.349452898
14.73684211,8.421052632,360,-0.663218287,0.371496089
15.78947368,8.421052632,360,-0.540510923,0.382599545
16.84210526,8.421052632,360,-0.369109079,0.3188211
17.89473684,8.421052632,360,-0.186134455,0.179685634
18.94736842,8.421052632,360,-0.009387236,0.009386409
20,8.421052632,360,0.173212221,-0.168015425
0,9.473684211,360,0.304700708,-0.276411526
1.052631579,9.473684211,360,0.413313804,-0.342708109
2.105263158,9.473684211,360,0.482690916,-0.370228508
3.157894737,9.473684211,360,0.51575531,-0.378562572
4.210526316,9.473684211,360,0.516458564,-0.378703856
5.263157895,9.473684211,360,0.488118507,-0.371819549
6.315789474,9.473684211,360,0.435245132,-0.352793023
7.368421053,9.473684211,360,0.353130205,-0.309094536
8.421052632,9.473684211,360,0.210780058,-0.201415473
9.473684211,9.473684211,360,-0.027063612,0.02704379
10.52631579,9.473684211,360,-0.32196955,0.288592773
11.57894737,9.473684211,360,-0.560727014,0.384426151
12.63157895,9.473684211,360,-0.68939312,0.361750164
13.68421053,9.473684211,360,-0.722544554,0.345325262
14.73684211,9.473684211,360,-0.678696975,0.36606907
15.78947368,9.473684211,360,-0.56448049,0.384615429
16.84210526,9.473684211,360,-0.391965779,0.331745265
17.89473684,9.473684211,360,-0.193811655,0.186531516
18.94736842,9.473684211,360,-0.004836621,0.004836508
20,9.473684211,360,0.162318547,-0.15804189
0,10.52631579,360,0.261116367,-0.243312994
1.052631579,10.52631579,360,0.244216736,-0.229651207
2.105263158,10.52631579,360,0.214014608,-0.204212257
3.157894737,10.52631579,360,0.198446273,-0.190631275
4.210526316,10.52631579,360,0.199858521,-0.191875487
5.263157895,10.52631579,360,0.206754878,-0.197916608
6.315789474,10.52631579,360,0.207287524,-0.198380769
7.368421053,10.52631579,360,0.185481538,-0.179100342
8.421052632,10.52631579,360,0.109338917,-0.10803177
9.473684211,10.52631579,360,-0.053790846,0.053635205
10.52631579,10.52631579,360,-0.283081666,0.260396852
11.57894737,10.52631579,360,-0.492232088,0.37296798
12.63157895,10.52631579,360,-0.619090947,0.381809731
13.68421053,10.52631579,360,-0.657071209,0.373385594
14.73684211,10.52631579,360,-0.612345862,0.382736093
15.78947368,10.52631579,360,-0.484455997,0.370755331
16.84210526,10.52631579,360,-0.284436672,0.261424545
17.89473684,10.52631579,360,-0.061298648,0.061068317
18.94736842,10.52631579,360,0.120133798,-0.118400012
20,10.52631579,360,0.227141684,-0.215422685
0,11.57894737,360,0.264625479,-0.246094645
1.052631579,11.57894737,360,0.075875276,-0.075438458
2.105263158,11.57894737,360,-0.099763283,0.098770368
3.157894737,11.57894737,360,-0.194506853,0.187148092
4.210526316,11.57894737,360,-0.211170701,0.201753952
5.263157895,11.57894737,360,-0.180102385,0.174260428
6.315789474,11.57894737,360,-0.129753924,0.127569376
7.368421053,11.57894737,360,-0.084215799,0.083618515
8.421052632,11.57894737,360,-0.073267137,0.072873834
9.473684211,11.57894737,360,-0.128467651,0.126347429
10.52631579,11.57894737,360,-0.251672713,0.235731977
11.57894737,11.57894737,360,-0.394695383,0.333207982
12.63157895,11.57894737,360,-0.496706731,0.37416045
13.68421053,11.57894737,360,-0.522365078,0.379829787
14.73684211,11.57894737,360,-0.453209716,0.360120872
15.78947368,11.57894737,360,-0.279400272,0.257589026
16.84210526,11.57894737,360,-0.029634634,0.029608609
17.89473684,11.57894737,360,0.207805651,-0.198831941
18.94736842,11.57894737,360,0.350552987,-0.307474443
20,11.57894737,360,0.369369317,-0.318974897
0,12.63157895,360,0.286166538,-0.262731992
1.052631579,12.63157895,360,-0.058332051,0.058133568
2.105263158,12.63157895,360,-0.352319125,0.308586187
3.157894737,12.63157895,360,-0.501872228,0.375462793
4.210526316,12.63157895,360,-0.538958661,0.382403869
5.263157895,12.63157895,360,-0.511223585,0.377615529
6.315789474,12.63157895,360,-0.449610834,0.358722048
7.368421053,12.63157895,360,-0.373659347,0.321488541
8.421052632,12.63157895,360,-0.304275969,0.276104923
9.473684211,12.63157895,360,-0.269907896,0.250245032
10.52631579,12.63157895,360,-0.289193279,0.265007249
11.57894737,12.63157895,360,-0.34542478,0.30420929
12.63157895,12.63157895,360,-0.391001215,0.331224187
13.68421053,12.63157895,360,-0.374146856,0.321771583
14.73684211,12.63157895,360,-0.254007297,0.23761882
15.78947368,12.63157895,360,-0.0207387,0.020729781
16.84210526,12.63157895,360,0.259258184,-0.241832196
17.89473684,12.63157895,360,0.472794067,-0.367108409
18.94736842,12.63157895,360,0.561059176,-0.384444817
20,12.63157895,360,0.506312355,-0.376518068
0,13.68421053,360,0.280854301,-0.258700756
1.052631579,13.68421053,360,-0.164215466,0.159787114
2.105263158,13.68421053,360,-0.513215038,0.378039496
3.157894737,13.68421053,360,-0.677175644,0.36664534
4.210526316,13.68421053,360,-0.722002233,0.345631693
5.263157895,13.68421053,360,-0.704802298,0.354694379
6.315789474,13.68421053,360,-0.653844897,0.374317606
7.368421053,13.68421053,360,-0.582815254,0.384848287
8.421052632,13.68421053,360,-0.50396415,0.375967403
9.473684211,13.68421053,360,-0.437149306,0.353610285
10.52631579,13.68421053,360,-0.402224499,0.337150791
11.57894737,13.68421053,360,-0.396124694,0.333966878
12.63157895,13.68421053,360,-0.383910152,0.327326785
13.68421053,13.68421053,360,-0.31344268,0.282648092
14.73684211,13.68421053,360,-0.137617224,0.13501096
15.78947368,13.68421053,360,0.142356325,-0.139471428
16.84210526,13.68421053,360,0.430051374,-0.350515874
17.89473684,13.68421053,360,0.616480725,-0.38218816
18.94736842,13.68421053,360,0.670163106,-0.369180398
20,13.68421053,360,0.574268128,-0.384883755
0,14.73684211,360,0.231856713,-0.219392668
1.052631579,14.73684211,360,-0.248706821,0.23332304
2.105263158,14.73684211,360,-0.597932369,0.384157724
3.157894737,14.73684211,360,-0.752951523,0.326076202
4.210526316,14.73684211,360,-0.795044608,0.292500148
5.263157895,14.73684211,360,-0.780921007,0.304685999
6.315789474,14.73684211,360,-0.736513895,0.336989931
7.368421053,14.73684211,360,-0.675506708,0.367266707
8.421052632,14.73684211,360,-0.610363648,0.382976466
9.473684211,14.73684211,360,-0.556276045,0.384140296
10.52631579,14.73684211,360,-0.52403368,0.380128111
11.57894737,14.73684211,360,-0.505697889,0.376375588
12.63157895,14.73684211,360,-0.470348932,0.366294523
13.68421053,14.73684211,360,-0.372614001,0.320879828
14.73684211,14.73684211,360,-0.168469086,0.163687625
15.78947368,14.73684211,360,0.137682422,-0.135072452
16.84210526,14.73684211,360,0.440845172,-0.355169353
17.89473684,14.73684211,360,0.62987504,-0.3799768
18.94736842,14.73684211,360,0.677264828,-0.366611818
20,14.73684211,360,0.563208208,-0.384556601
0,15.78947368,360,0.163599537,-0.159220827
1.052631579,15.78947368,360,-0.287552357,0.2637757
2.105263158,15.78947368,360,-0.605403618,0.383514994
3.157894737,15.78947368,360,-0.74462378,0.331756273
4.210526316,15.78947368,360,-0.778033353,0.307061834
5.263157895,15.78947368,360,-0.75588593,0.32400027
6.315789474,15.78947368,360,-0.704210228,0.354983894
7.368421053,15.78947368,360,-0.643195367,0.377105264
8.421052632,15.78947368,360,-0.593968132,0.384417279
9.473684211,15.78947368,360,-0.572367354,0.384857297
10.52631579,15.78947368,360,-0.576843454,0.384899735
11.57894737,15.78947368,360,-0.585459389,0.38478575
12.63157895,15.78947368,360,-0.565950358,0.384676567
13.68421053,15.78947368,360,-0.482607617,0.370203423
14.73684211,15.78947368,360,-0.298544349,0.271935471
15.78947368,15.78947368,360,-0.006340243,0.006339988
16.84210526,15.78947368,360,0.310955976,-0.280888518
17.89473684,15.78947368,360,0.53009457,-0.381137862
18.94736842,15.78947368,360,0.598303043,-0.384130578
20,15.78947368,360,0.489948147,-0.372336493
0,16.84210526,360,0.139679597,-0.136954394
1.052631579,16.84210526,360,-0.223843533,0.212627645
2.105263158,16.84210526,360,-0.495385115,0.373814431
3.157894737,16.84210526,360,-0.618813844,0.381851104
4.210526316,16.84210526,360,-0.637945479,0.378317979
5.263157895,16.84210526,360,-0.594286937,0.384398481
6.315789474,16.84210526,360,-0.519792906,0.379352834
7.368421053,16.84210526,360,-0.45008693,0.35890911
8.421052632,16.84210526,360,-0.421506685,0.346618483
9.473684211,16.84210526,360,-0.450643592,0.35912705
10.52631579,16.84210526,360,-0.518252868,0.379057385
11.57894737,16.84210526,360,-0.58215314,0.384860114
12.63157895,16.84210526,360,-0.60638617,0.383415436
13.68421053,16.84210526,360,-0.567416416,0.384730238
14.73684211,16.84210526,360,-0.441959978,0.355632544
15.78947368,16.84210526,360,-0.212897611,0.203247943
16.84210526,16.84210526,360,0.083406468,-0.08282624
17.89473684,16.84210526,360,0.33792857,-0.299338574
18.94736842,16.84210526,360,0.456539142,-0.361383607
20,16.84210526,360,0.396552842,-0.33419326
0,17.89473684,360,0.218546225,-0.208107921
1.052631579,17.89473684,360,-0.007610585,0.007610144
2.105263158,17.89473684,360,-0.20619667,0.197429793
3.157894737,17.89473684,360,-0.303166135,0.275302225
4.210526316,17.89473684,360,-0.301372541,0.274000257
5.263157895,17.89473684,360,-0.232062448,0.219565194
6.315789474,17.89473684,360,-0.139089014,0.136398232
7.368421053,17.89473684,360,-0.074989005,0.074567315
8.421052632,17.89473684,360,-0.084687331,0.084079958
9.473684211,17.89473684,360,-0.182736665,0.176634597
10.52631579,17.89473684,360,-0.336643683,0.298492201
11.57894737,17.89473684,360,-0.483341395,0.370423708
12.63157895,17.89473684,360,-0.577071007,0.384900044
13.68421053,17.89473684,360,-0.602158768,0.3838189
14.73684211,17.89473684,360,-0.549695349,0.383596667
15.78947368,17.89473684,360,-0.404214913,0.338170362
16.84210526,17.89473684,360,-0.164278514,0.159845059
17.89473684,17.89473684,360,0.109164259,-0.107863366
18.94736842,17.89473684,360,0.303537655,-0.27557118
20,17.89473684,360,0.343471786,-0.302951434
0,18.94736842,360,0.367294636,-0.317744625
1.052631579,18.94736842,360,0.294841237,-0.269210289
2.105263158,18.94736842,360,0.203290568,-0.194889168
3.157894737,18.94736842,360,0.154053693,-0.150397607
4.210526316,18.94736842,360,0.166906648,-0.162256991
5.263157895,18.94736842,360,0.224719793,-0.213371672
6.315789474,18.94736842,360,0.289197854,-0.265010676
7.368421053,18.94736842,360,0.317434782,-0.285448517
8.421052632,18.94736842,360,0.273364249,-0.252936282
9.473684211,18.94736842,360,0.136678797,-0.134125488
10.52631579,18.94736842,360,-0.077452709,0.076988076
11.57894737,18.94736842,360,-0.308167895,0.278901976
12.63157895,18.94736842,360,-0.490911722,0.372604786
13.68421053,18.94736842,360,-0.596208169,0.384277521
14.73684211,18.94736842,360,-0.617381349,0.382060441
15.78947368,18.94736842,360,-0.545935449,0.383221837
16.84210526,18.94736842,360,-0.365945574,0.316939547
17.89473684,18.94736842,360,-0.090996086,0.090242612
18.94736842,18.94736842,360,0.183550624,-0.17736665
20,18.94736842,360,0.345048178,-0.303967347
0,20,360,0.462141235,-0.363439642
1.052631579,20,360,0.494103101,-0.37347382
2.105263158,20,360,0.479988587,-0.369404475
3.157894737,20,360,0.463051548,-0.363765546
4.210526316,20,360,0.466169042,-0.36486418
5.263157895,20,360,0.489487633,-0.372207305
6.315789474,20,360,0.516134106,-0.378638863
7.368421053,20,360,0.521493317,-0.379670456
8.421052632,20,360,0.478714192,-0.369008564
9.473684211,20,360,0.361899887,-0.314501306
10.52631579,20,360,0.158023128,-0.154077084
11.57894737,20,360,-0.109383103,0.108074371
12.63157895,20,360,-0.374277408,0.321847289
13.68421053,20,360,-0.566781474,0.384707891
14.73684211,20,360,-0.657090055,0.37338003
15.78947368,20,360,-0.643203582,0.377103283
16.84210526,20,360,-0.51381268,0.378164349
17.89473684,20,360,-0.256051377,0.239264058
18.94736842,20,360,0.070888594,-0.070532365
20,20,360,0.33113663,-0.294827012
0,0,540,0.456651331,-0.361425629
1.052631579,0,540,0.661340552,-0.372089158
2.105263158,0,540,0.745095841,-0.331442613
3.157894737,0,540,0.773402362,-0.310790801
4.210526316,0,540,0.784751276,-0.301474315
5.263157895,0,540,0.796679793,-0.29102817
6.315789474,0,540,0.810665561,-0.277913461
7.368421053,0,540,0.814131563,-0.274516857
8.421052632,0,540,0.779977022,-0.305466961
9.473684211,0,540,0.655936523,-0.373718048
10.52631579,0,540,0.351690282,-0.308191099
11.57894737,0,540,-0.162043379,0.157788435
12.63157895,0,540,-0.621073564,0.381505385
13.68421053,0,540,-0.845505664,0.241070721
14.73684211,0,540,-0.923212038,0.136339523
15.78947368,0,540,-0.928971368,0.127280408
16.84210526,0,540,-0.874844215,0.205280095
17.89473684,0,540,-0.720354679,0.346554811
18.94736842,0,540,-0.39384272,0.332752953
20,0,540,0.07254885,-0.072167001
0,1.052631579,540,0.113694975,-0.112225291
1.052631579,1.052631579,540,0.437835586,-0.353902504
2.105263158,1.052631579,540,0.615206542,-0.38236373
3.157894737,1.052631579,540,0.693263675,-0.360071085
4.210526316,1.052631579,540,0.725329323,-0.343731661
5.263157895,1.052631579,540,0.748002693,-0.329489181
6.315789474,1.052631579,540,0.777834062,-0.307224365
7.368421053,1.052631579,540,0.807809438,-0.280668471
8.421052632,1.052631579,540,0.8117654,-0.276841985
9.473684211,1.052631579,540,0.745001586,-0.33150532
10.52631579,1.052631579,540,0.521753786,-0.379718311
11.57894737,1.052631579,540,0.043819151,-0.043735013
12.63157895,1.052631579,540,-0.504257618,0.376037136
13.68421053,1.052631579,540,-0.805135046,0.283212338
14.73684211,1.052631579,540,-0.917322543,0.145413375
15.78947368,1.052631579,540,-0.944754936,0.101502685
16.84210526,1.052631579,540,-0.924261189,0.134702986
17.89473684,1.052631579,540,-0.843844531,0.242965125
18.94736842,1.052631579,540,-0.653660198,0.374369724
20,1.052631579,540,-0.307632291,0.278518701
0,2.105263158,540,-0.268753998,0.249342243
1.052631579,2.105263158,540,0.096355787,-0.095461178
2.105263158,2.105263158,540,0.363756313,-0.315624567
3.157894737,2.105263158,540,0.501559459,-0.375386213
4.210526316,2.105263158,540,0.55933778,-0.38434406
5.263157895,2.105263158,540,0.597660493,-0.384177321
6.315789474,2.105263158,540,0.654120962,-0.374239457
7.368421053,2.105263158,540,0.723623204,-0.344711994
8.421052632,2.105263158,540,0.768694525,-0.314479639
9.473684211,2.105263158,540,0.741464939,-0.33382957
10.52631579,2.105263158,540,0.565363365,-0.384653031
11.57894737,2.105263158,540,0.13108678,-0.128834219
12.63157895,2.105263158,540,-0.438644532,0.354245365
13.68421053,2.105263158,540,-0.778591992,0.306605252
14.73684211,2.105263158,540,-0.910802667,0.155235842
15.78947368,2.105263158,540,-0.950242254,0.092211184
16.84210526,2.105263158,540,-0.947156959,0.097456478
17.89473684,2.105263158,540,-0.906851053,0.161075943
18.94736842,2.105263158,540,-0.805155986,0.283192554
20,2.105263158,540,-0.598155416,0.384141449
0,3.157894737,540,-0.461770051,0.363306093
1.052631579,3.157894737,540,-0.116657364,0.115069781
2.105263158,3.157894737,540,0.18688371,-0.180356699
3.157894737,3.157894737,540,0.358811983,-0.312616361
4.210526316,3.157894737,540,0.427400642,-0.349326807
5.263157895,3.157894737,540,0.465651484,-0.364683665
6.315789474,3.157894737,540,0.530842663,-0.381254421
7.368421053,3.157894737,540,0.623620671,-0.381092882
8.421052632,3.157894737,540,0.693357076,-0.360029797
9.473684211,3.157894737,540,0.679765447,-0.365658707
10.52631579,3.157894737,540,0.507516852,-0.376794034
11.57894737,3.157894737,540,0.085355302,-0.084733444
12.63157895,3.157894737,540,-0.454765993,0.360714879
13.68421053,3.157894737,540,-0.779810567,0.305604236
14.73684211,3.157894737,540,-0.909172271,0.157655729
15.78947368,3.157894737,540,-0.949995135,0.092633307
16.84210526,3.157894737,540,-0.952226806,0.088808586
17.89473684,3.157894737,540,-0.926416121,0.131322423
18.94736842,3.157894737,540,-0.859416655,0.224654103
20,3.157894737,540,-0.71745013,0.34815366
0,4.210526316,540,-0.393284758,0.332454264
1.052631579,4.210526316,540,-0.026751478,0.026732334
2.105263158,4.210526316,540,0.279336872,-0.25754047
3.157894737,4.210526316,540,0.441858755,-0.355590623
4.210526316,4.210526316,540,0.494734193,-0.373642101
5.263157895,4.210526316,540,0.507290528,-0.376742517
6.315789474,4.210526316,540,0.537206556,-0.382173641
7.368421053,4.210526316,540,0.593821398,-0.384425809
8.421052632,4.210526316,540,0.629759061,-0.379998837
9.473684211,4.210526316,540,0.5744637,-0.384885772
10.52631579,4.210526316,540,0.348245897,-0.306012304
11.57894737,4.210526316,540,-0.089781646,0.08905794
12.63157895,4.210526316,540,-0.551593654,0.383768218
13.68421053,4.210526316,540,-0.811127386,0.277464262
14.73684211,4.210526316,540,-0.914626721,0.149503019
15.78947368,4.210526316,540,-0.946050742,0.09932397
16.84210526,4.210526316,540,-0.942906569,0.104593987
17.89473684,4.210526316,540,-0.91094219,0.155028082
18.94736842,4.210526316,540,-0.833957994,0.253951938
20,4.210526316,540,-0.674614362,0.367594305
0,5.263157895,540,-0.083483183,0.082901352
1.052631579,5.263157895,540,0.29950113,-0.272635601
2.105263158,5.263157895,540,0.549075273,-0.383538053
3.157894737,5.263157895,540,0.661227611,-0.372124383
4.210526316,5.263157895,540,0.68772212,-0.362455887
5.263157895,5.263157895,540,0.676101544,-0.367046537
6.315789474,5.263157895,540,0.660518381,-0.372344429
7.368421053,5.263157895,540,0.646201137,-0.376363109
8.421052632,5.263157895,540,0.593701008,-0.38443275
9.473684211,5.263157895,540,0.430125273,-0.350548764
10.52631579,5.263157895,540,0.095451784,-0.094582119
11.57894737,5.263157895,540,-0.343574624,0.303017865
12.63157895,5.263157895,540,-0.685831389,0.363240517
13.68421053,5.263157895,540,-0.858359473,0.225936536
14.73684211,5.263157895,540,-0.924754322,0.133931655
15.78947368,5.263157895,540,-0.938909588,0.1112127
16.84210526,5.263157895,540,-0.91957374,0.141967598
17.89473684,5.263157895,540,-0.858919872,0.225257451
18.94736842,5.263157895,540,-0.724133072,0.34442035
20,5.263157895,540,-0.466353687,0.3649284
0,6.315789474,540,0.309518429,-0.279866051
1.052631579,6.315789474,540,0.611402663,-0.382852267
2.105263158,6.315789474,540,0.765456616,-0.316957343
3.157894737,6.315789474,540,0.825878919,-0.262566739
4.210526316,6.315789474,540,0.835106997,-0.252700291
5.263157895,6.315789474,540,0.816171553,-0.272490296
6.315789474,6.315789474,540,0.778384957,-0.306774634
7.368421053,6.315789474,540,0.709830926,-0.352175556
8.421052632,6.315789474,540,0.560873963,-0.384434455
9.473684211,6.315789474,540,0.255872152,-0.23912006
10.52631579,6.315789474,540,-0.187053651,0.180508818
11.57894737,6.315789474,540,-0.575992662,0.38489699
12.63157895,6.315789474,540,-0.801363859,0.286740783
13.68421053,6.315789474,540,-0.901615136,0.168683309
14.73684211,6.315789474,540,-0.934742433,0.118017386
15.78947368,6.315789474,540,-0.92883825,0.127491879
16.84210526,6.315789474,540,-0.883220506,0.194239211
17.89473684,6.315789474,540,-0.768339346,0.314753785
18.94736842,6.315789474,540,-0.525482085,0.38037997
20,6.315789474,540,-0.124782031,0.122839106
0,7.368421053,540,0.578604671,-0.384897452
1.052631579,7.368421053,540,0.778311413,-0.306834755
2.105263158,7.368421053,540,0.865520573,-0.217136728
3.157894737,7.368421053,540,0.896149908,-0.176465666
4.210526316,7.368421053,540,0.897184062,-0.175005404
5.263157895,7.368421053,540,0.877403226,-0.201946267
6.315789474,7.368421053,540,0.831413396,-0.256700353
7.368421053,7.368421053,540,0.729774728,-0.341117759
8.421052632,7.368421053,540,0.500880473,-0.375218955
9.473684211,7.368421053,540,0.072589353,-0.072206864
10.52631579,7.368421053,540,-0.415615086,0.34382344
11.57894737,7.368421053,540,-0.729178439,0.341473391
12.63157895,7.368421053,540,-0.874685876,0.205485246
13.68421053,7.368421053,540,-0.930440891,0.124939369
14.73684211,7.368421053,540,-0.940653348,0.108336249
15.78947368,7.368421053,540,-0.915695194,0.147886891
16.84210526,7.368421053,540,-0.837018413,0.250603461
17.89473684,7.368421053,540,-0.649834521,0.375419212
18.94736842,7.368421053,540,-0.282582888,0.260017771
20,7.368421053,540,0.20249882,-0.1941952
0,8.421052632,540,0.703033633,-0.355554838
1.052631579,8.421052632,540,0.83019405,-0.258005913
2.105263158,8.421052632,540,0.877292051,-0.202091819
3.157894737,8.421052632,540,0.888739842,-0.186761118
4.210526316,8.421052632,540,0.88219514,-0.195610658
5.263157895,8.421052632,540,0.858957226,-0.225212128
6.315789474,8.421052632,540,0.804238335,-0.284057543
7.368421053,8.421052632,540,0.674237231,-0.367731788
8.421052632,8.421052632,540,0.381936504,-0.326221328
9.473684211,8.421052632,540,-0.112056649,0.110649589
10.52631579,8.421052632,540,-0.57043883,0.384817773
11.57894737,8.421052632,540,-0.813561282,0.275079746
12.63157895,8.421052632,540,-0.912360204,0.152910528
13.68421053,8.421052632,540,-0.943861646,0.102999085
14.73684211,8.421052632,540,-0.938613176,0.111699949
15.78947368,8.421052632,540,-0.894095318,0.179349765
16.84210526,8.421052632,540,-0.775353045,0.309232237
17.89473684,8.421052632,540,-0.50889028,0.377103312
18.94736842,8.421052632,540,-0.051677416,0.051539409
20,8.421052632,540,0.418466314,-0.34518698
0,9.473684211,540,0.738917171,-0.335469441
1.052631579,9.473684211,540,0.798534968,-0.289342681
2.105263158,9.473684211,540,0.798264073,-0.289589826
3.157894737,9.473684211,540,0.77708893,-0.307830409
4.210526316,9.473684211,540,0.750786392,-0.327582964
5.263157895,9.473684211,540,0.714870508,-0.349543195
6.315789474,9.473684211,540,0.644023936,-0.37690417
7.368421053,9.473684211,540,0.48309992,-0.370351388
8.421052632,9.473684211,540,0.15426645,-0.150595195
9.473684211,9.473684211,540,-0.313434678,0.282642448
10.52631579,9.473684211,540,-0.679284708,0.365843917
11.57894737,9.473684211,540,-0.858186104,0.226146294
12.63157895,9.473684211,540,-0.927015626,0.130377359
13.68421053,9.473684211,540,-0.94277983,0.104805244
14.73684211,9.473684211,540,-0.92147019,0.139043114
15.78947368,9.473684211,540,-0.846613168,0.239799915
16.84210526,9.473684211,540,-0.666162737,0.370537839
17.89473684,9.473684211,540,-0.310039137,0.280236852
18.94736842,9.473684211,540,0.174285087,-0.168991127
20,9.473684211,540,0.553328577,-0.383914575
0,10.52631579,540,0.718218808,-0.34773407
1.052631579,10.52631579,540,0.669572587,-0.369384817
2.105263158,10.52631579,540,0.561252586,-0.384455515
3.157894737,10.52631579,540,0.453306945,-0.360158176
4.210526316,10.52631579,540,0.374945813,-0.322234295
5.263157895,10.52631579,540,0.314391936,-0.283316717
6.315789474,10.52631579,540,0.231657839,-0.219225839
7.368421053,10.52631579,540,0.070064385,-0.069720438
8.421052632,10.52631579,540,-0.208198845,0.1991741
9.473684211,10.52631579,540,-0.534442523,0.381790341
10.52631579,10.52631579,540,-0.767960498,0.31504556
11.57894737,10.52631579,540,-0.883988414,0.193208472
12.63157895,10.52631579,540,-0.92733447,0.129873916
13.68421053,10.52631579,540,-0.926085332,0.131843025
14.73684211,10.52631579,540,-0.876776751,0.202765609
15.78947368,10.52631579,540,-0.740837995,0.334235777
16.84210526,10.52631579,540,-0.452214792,0.359737673
17.89473684,10.52631579,540,-0.007014089,0.007013744
18.94736842,10.52631579,540,0.41491503,-0.343485548
20,10.52631579,540,0.651799091,-0.374887426
0,11.57894737,540,0.647771219,-0.375961523
1.052631579,11.57894737,540,0.416569182,-0.34428198
2.105263158,11.57894737,540,0.109109603,-0.107810664
3.157894737,11.57894737,540,-0.129798794,0.12761198
4.210526316,11.57894737,540,-0.260641176,0.242934825
5.263157895,11.57894737,540,-0.323665876,0.289758769
6.315789474,11.57894737,540,-0.3720824,0.320569336
7.368421053,11.57894737,540,-0.451529191,0.359472047
8.421052632,11.57894737,540,-0.581153211,0.384875075
9.473684211,11.57894737,540,-0.72891746,0.341628551
10.52631579,11.57894737,540,-0.840831984,0.246365095
11.57894737,11.57894737,540,-0.901194501,0.16928801
12.63157895,11.57894737,540,-0.918751989,0.143228642
13.68421053,11.57894737,540,-0.892463308,0.181624533
14.73684211,11.57894737,540,-0.791236443,0.295878825
15.78947368,11.57894737,540,-0.543512474,0.382955732
16.84210526,11.57894737,540,-0.108905086,0.107613437
17.89473684,11.57894737,540,0.348228454,-0.306001207
18.94736842,11.57894737,540,0.62921105,-0.380102277
20,11.57894737,540,0.719671435,-0.346934186
0,12.63157895,540,0.545815007,-0.383209063
1.052631579,12.63157895,540,0.109517529,-0.108203966
2.105263158,12.63157895,540,-0.340821682,0.301232033
3.157894737,12.63157895,540,-0.595449704,0.384326849
4.210526316,12.63157895,540,-0.701555132,0.356264005
5.263157895,12.63157895,540,-0.738648557,0.335640655
6.315789474,12.63157895,540,-0.753100756,0.325971567
7.368421053,12.63157895,540,-0.771460944,0.31232443
8.421052632,12.63157895,540,-0.806412861,0.282001204
9.473684211,12.63157895,540,-0.852507333,0.232931642
10.52631579,12.63157895,540,-0.892624741,0.181400157
11.57894737,12.63157895,540,-0.914145669,0.150228593
12.63157895,12.63157895,540,-0.907507265,0.160112018
13.68421053,12.63157895,540,-0.8487649,0.237313091
14.73684211,12.63157895,540,-0.673561045,0.367976852
15.78947368,12.63157895,540,-0.282790711,0.260175772
16.84210526,12.63157895,540,0.245535792,-0.230732973
17.89473684,12.63157895,540,0.614182051,-0.382500548
18.94736842,12.63157895,540,0.765544528,-0.316890708
20,12.63157895,540,0.750347688,-0.327885692
0,13.68421053,540,0.447496169,-0.357883799
1.052631579,13.68421053,540,-0.124260002,0.122341359
2.105263158,13.68421053,540,-0.591293283,0.384560745
3.157894737,13.68421053,540,-0.801487681,0.286626018
4.210526316,13.68421053,540,-0.875620246,0.204272734
5.263157895,13.68421053,540,-0.896983666,0.17528882
