x,u,t
3.5020040080160317,0.0007425883596429,3.6
3.532064128256513,0.0006173468864533394,3.6
3.5621242484969944,0.000512399107133946,3.6
3.592184368737474,0.0004246075165860165,3.6
3.6222444889779553,0.0003512927142853315,3.6
3.6523046092184366,0.00029017128937507656,3.6
3.682364729458918,0.0002393012805481046,3.6
3.7124248496993992,0.0001970344419822504,3.6
3.742484969939879,0.0001619745939821865,3.6
3.77254509018036,0.00013294138863885423,3.6
3.8026052104208414,0.00010893887435429561,3.6
3.8326653306613228,8.912829670959956e-05,3.6
3.8627254509018023,7.280462557402318e-05,3.6
3.8927855711422836,5.9376348645481275e-05,3.6
3.922845691382765,4.834811915935811e-05,3.6
3.9529058116232463,3.9305889920772975e-05,3.6
3.9829659318637276,3.190420690086791e-05,3.6
4.013026052104207,2.5855373321083295e-05,3.6
4.0430861723446885,2.0920229460986863e-05,3.6
4.07314629258517,1.6900324466842738e-05,3.6
4.103206412825651,1.3631284361163052e-05,3.6
4.1332665330661325,1.0977205441890181e-05,3.6
4.163326653306612,8.825924516856903e-06,3.6
4.193386773547093,7.085037157332713e-06,3.6
4.223446893787575,5.6785525881830875e-06,3.6
4.253507014028056,4.544089172178555e-06,3.6
4.283567134268537,3.6305278954423315e-06,3.6
4.313627254509017,2.8960530128031942e-06,3.6
4.343687374749498,2.3065192468149e-06,3.6
4.3737474949899795,1.8340938203240786e-06,3.6
4.403807615230461,1.456129294215831e-06,3.6
4.433867735470942,1.1542298204243202e-06,3.6
4.463927855711422,9.134791334337817e-07,3.6
4.493987975951903,7.218035066875631e-07,3.6
4.524048096192384,5.694470970186409e-07,3.6
4.554108216432866,4.485406827052946e-07,3.6
4.584168336673347,3.5274785099124344e-07,3.6
4.6142284569138265,2.7697528134221573e-07,3.6
4.644288577154308,2.171359651298255e-07,3.6
4.674348697394789,1.6995605678157348e-07,3.6
4.7044088176352705,1.3281761459102862e-07,3.6
4.734468937875752,1.0363080389779624e-07,3.6
4.764529058116231,8.073023814126062e-08,3.6
4.794589178356713,6.279105628873887e-08,3.6
4.824649298597194,4.8761105852619394e-08,3.6
4.854709418837675,3.780624278322809e-08,3.6
4.884769539078157,2.926629320478005e-08,3.6
4.914829659318636,2.2619664544848575e-08,3.6
4.944889779559118,1.7454959819550437e-08,3.6
4.974949899799599,1.3448251180949893e-08,3.6
5.00501002004008,1.034491789706571e-08,3.6
5.03507014028056,7.945158657692104e-09,3.6
5.065130260521041,6.0924560086749705e-09,3.6
5.095190380761522,4.664408135290198e-09,3.6
5.125250501002004,3.565455437387079e-09,3.6
5.155310621242485,2.7211207890716633e-09,3.6
5.185370741482965,2.0734567405685654e-09,3.6
5.215430861723446,1.577453263899699e-09,3.6
5.245490981963927,1.1982085079427583e-09,3.6
5.275551102204409,9.087045137379899e-10,3.6
5.30561122244489,6.880616814473697e-10,3.6
5.3356713426853695,5.201714032258046e-10,3.6
5.365731462925851,3.92626853234269e-10,3.6
5.395791583166332,2.9588841700056166e-10,3.6
5.425851703406813,2.2263343177545562e-10,3.6
5.455911823647295,1.6725043704126453e-10,3.6
5.485971943887774,1.2544652019406076e-10,3.6
5.516032064128256,9.394300890309248e-11,3.6
5.546092184368737,7.024005067997952e-11,3.6
5.576152304609218,5.243480801957076e-11,3.6
5.6062124248497,3.9081306797440846e-11,3.6
5.636272545090179,2.908258554476319e-11,3.6
5.6663326653306605,2.1607847522339446e-11,3.6
5.696392785571142,1.6028931298247807e-11,3.6
5.726452905811623,1.1871680781677086e-11,3.6
5.7565130260521045,8.778785719587535e-12,3.6
5.786573146292584,6.48143687294826e-12,3.6
5.816633266533065,4.777742779669347e-12,3.6
5.846693386773547,3.5163238805987525e-12,3.6
5.876753507014028,2.5838638446564682e-12,3.6
5.906813627254509,1.895680065715224e-12,3.6
5.936873747494989,1.3885935337896921e-12,3.6
5.96693386773547,1.0155467598816725e-12,3.6
5.9969939879759515,7.415482529818809e-13,3.6
6.027054108216433,5.406218896027996e-13,3.6
6.057114228456914,3.9351615773816116e-13,3.6
6.087174348697394,2.8598697836703706e-13,3.6
6.117234468937875,2.0751271396692913e-13,3.6
6.147294589178356,1.5033425059873342e-13,3.6
6.177354709418838,1.0873915488759371e-13,3.6
6.207414829659317,7.852876614580207e-14,3.6
6.237474949899799,5.6622157407464655e-14,3.6
6.26753507014028,4.0762319121707474e-14,3.6
6.297595190380761,2.929855517523024e-14,3.6
6.3276553106212425,2.102559940923773e-14,3.6
6.357715430861722,1.5064871936303244e-14,3.6
6.387775551102203,1.0776987872337555e-14,3.6
6.417835671342685,7.697403454792758e-15,3.6
6.447895791583166,5.489161744384932e-15,3.6
6.477955911823647,3.908253644818295e-15,3.6
6.508016032064127,2.7782697243627003e-15,3.6
6.538076152304608,1.9718825201150462e-15,3.6
6.56813627254509,1.3973417954886108e-15,3.6
6.598196392785571,9.886424584682441e-16,3.6
6.628256513026052,6.983785275137894e-16,3.6
6.658316633266532,4.925581677395354e-16,3.6
6.688376753507013,3.4684801575721266e-16,3.6
6.718436873747494,2.4385741240989296e-16,3.6
6.748496993987976,1.7117793414538414e-16,3.6
6.778557114228457,1.199705606464877e-16,3.6
6.808617234468937,8.394922643886733e-17,3.6
6.838677354709418,5.86507844450414e-17,3.6
6.868737474949899,4.091156368978124e-17,3.6
6.898797595190381,2.8492690879619646e-17,3.6
6.928857715430862,1.9812349522488665e-17,3.6
6.9589178356713415,1.3754778169314113e-17,3.6
6.988977955911823,9.534242743948703e-18,3.6
7.019038076152304,6.598323524719996e-18,3.6
7.0490981963927855,4.559269808581832e-18,3.6
7.079158316633267,3.1453584823668053e-18,3.6
7.109218436873746,2.1664850356832286e-18,3.6
7.139278557114228,1.4898633818621038e-18,3.6
7.169338677354709,1.0228932996234116e-18,3.6
7.19939879759519,7.011012963322754e-19,3.6
7.229458917835672,4.796663085839912e-19,3.6
7.259519038076151,3.274739001556538e-19,3.6
7.2895791583166325,2.2295054935838173e-19,3.6
7.319639278557114,1.5114856006212965e-19,3.6
7.349699398797595,1.0170746340001507e-19,3.6
7.379759519038075,6.742769498513212e-20,3.6
7.409819639278556,4.3269842607040107e-20,3.6
7.439879759519037,2.5647125899972686e-20,3.6
7.469939879759519,1.1916552947439084e-20,3.6
7.5,0.0,3.6
-7.5,0.0,3.7
-7.469939879759519,1.5523058190149582e-20,3.7
-7.439879759519038,3.339232313477999e-20,3.7
-7.409819639278557,5.62931014149892e-20,3.7
-7.3797595190380765,8.763561941310215e-20,3.7
-7.349699398797595,1.320403974345702e-19,3.7
-7.319639278557114,1.9598899630294673e-19,3.7
-7.289579158316633,2.887274108937019e-19,3.7
-7.259519038076152,4.235419448462647e-19,3.7
-7.229458917835672,6.195750299872275e-19,3.7
-7.19939879759519,9.044169068817005e-19,3.7
-7.169338677354709,1.3178065548725994e-18,3.7
-7.1392785571142285,1.916913309357676e-18,3.7
-7.109218436873747,2.783865438685431e-18,3.7
-7.079158316633267,4.036466215038409e-18,3.7
-7.0490981963927855,5.843423245867043e-18,3.7
-7.019038076152305,8.445956876347764e-18,3.7
-6.988977955911824,1.2188409138852758e-17,3.7
-6.958917835671342,1.7561530194289875e-17,3.7
-6.928857715430862,2.526359079893977e-17,3.7
-6.898797595190381,3.628651745825726e-17,3.7
-6.8687374749499,5.2037092430763444e-17,3.7
-6.838677354709419,7.450720706328809e-17,3.7
-6.8086172344689375,1.0651262025613734e-16,3.7
-6.778557114228457,1.5202722392922992e-16,3.7
-6.748496993987976,2.166502327441376e-16,3.7
-6.718436873747495,3.082580579380791e-16,3.7
-6.688376753507014,4.379123406346228e-16,3.7
-6.658316633266534,6.211226729312984e-16,3.7
-6.628256513026052,8.795995899970776e-16,3.7
-6.598196392785571,1.2436840806773471e-15,3.7
-6.5681362725450905,1.7557090122229472e-15,3.7
-6.538076152304609,2.4746420712267997e-15,3.7
-6.508016032064129,3.482487938319036e-15,3.7
-6.477955911823647,4.8931013310267675e-15,3.7
-6.447895791583166,6.86429821674812e-15,3.7
-6.417835671342686,9.614471265684482e-15,3.7
-6.387775551102204,1.3445346006129497e-14,3.7
-6.357715430861724,1.877309419921777e-14,3.7
-6.3276553106212425,2.6170801293719324e-14,3.7
-6.297595190380761,3.642633270714413e-14,3.7
-6.267535070140281,5.062104827664988e-14,3.7
-6.2374749498997994,7.023669353160598e-14,3.7
-6.207414829659319,9.730030630903455e-14,3.7
-6.177354709418838,1.345803231064387e-13,3.7
-6.147294589178356,1.8585152173500534e-13,3.7
-6.117234468937876,2.562523502165271e-13,3.7
-6.087174348697395,3.527660315867936e-13,3.7
-6.057114228456914,4.848672086929085e-13,3.7
-6.027054108216433,6.653895963543571e-13,3.7
-5.9969939879759515,9.1168817502733e-13,3.7
-5.966933867735471,1.2471932356263211e-12,3.7
-5.93687374749499,1.7034848150867057e-12,3.7
-5.906813627254509,2.323057007345102e-12,3.7
-5.876753507014028,3.162995216615855e-12,3.7
-5.846693386773547,4.299859408084722e-12,3.7
-5.816633266533066,5.836157657056103e-12,3.7
-5.786573146292586,7.90891303388402e-12,3.7
-5.7565130260521045,1.0700981079324076e-11,3.7
-5.726452905811623,1.4455975046722701e-11,3.7
-5.696392785571142,1.949791476707506e-11,3.7
-5.666332665330661,2.6257049062683405e-11,3.7
-5.636272545090181,3.5303732243418703e-11,3.7
-5.6062124248497,4.739278920151188e-11,3.7
-5.576152304609218,6.352151495591461e-11,3.7
-5.546092184368738,8.500536612123967e-11,3.7
-5.5160320641282565,1.1357656782688369e-10,3.7
-5.485971943887776,1.5151234820667026e-10,3.7
-5.455911823647295,2.018014092423143e-10,3.7
-5.425851703406813,2.6835965462315286e-10,3.7
-5.395791583166332,3.5630925632888346e-10,3.7
-5.365731462925852,4.723390189410472e-10,3.7
-5.335671342685371,6.251689022158693e-10,3.7
-5.30561122244489,8.261477464957093e-10,3.7
-5.275551102204409,1.090021032167124e-09,3.7
-5.245490981963928,1.435915289327277e-09,3.7
-5.215430861723447,1.8885980452902632e-09,3.7
-5.185370741482966,2.4800875564346482e-09,3.7
-5.155310621242485,3.251705755059421e-09,3.7
-5.125250501002004,4.25669175543888e-09,3.7
-5.095190380761523,5.563523011216965e-09,3.7
-5.065130260521042,7.2601281462586344e-09,3.7
-5.0350701402805615,9.459221232549868e-09,3.7
-5.00501002004008,1.2305043851493367e-08,3.7
-4.974949899799599,1.598187105810614e-08,3.7
-4.9448897795591185,2.072472328090107e-08,3.7
-4.914829659318638,2.683283173927797e-08,3.7
-4.884769539078157,3.468653435815627e-08,3.7
-4.854709418837675,4.476843745686159e-08,3.7
-4.824649298597194,5.768987172480512e-08,3.7
-4.794589178356714,7.422390637218521e-08,3.7
-4.764529058116233,9.534647142614753e-08,3.7
-4.734468937875752,1.2228748509361006e-07,3.7
-4.7044088176352705,1.5659430295353955e-07,3.7
-4.674348697394789,2.002103126575145e-07,3.7
-4.644288577154309,2.555721084944916e-07,3.7
-4.614228456913828,3.2572941418860585e-07,3.7
-4.584168336673347,4.1449280254319545e-07,3.7
-4.554108216432866,5.266153137195091e-07,3.7
-4.524048096192384,6.680153310842409e-07,3.7
-4.493987975951904,8.46049570647119e-07,3.7
-4.4639278557114235,1.0698468186884986e-06,3.7
-4.433867735470942,1.3507151600806926e-06,3.7
-4.403807615230461,1.702637931910261e-06,3.7
-4.3737474949899795,2.1428765760355597e-06,3.7
-4.343687374749499,2.692702021588345e-06,3.7
-4.313627254509019,3.3782802851559988e-06,3.7
-4.283567134268537,4.231742723948165e-06,3.7
-4.253507014028056,5.292476918516433e-06,3.7
-4.223446893787575,6.6086806116446006e-06,3.7
-4.193386773547094,8.239228616956036e-06,3.7
-4.163326653306614,1.0255911276355012e-05,3.7
-4.1332665330661325,1.2746113045521225e-05,3.7
-4.103206412825651,1.5816011291519283e-05,3.7
-4.073146292585171,1.9594388580499e-05,3.7
-4.043086172344689,2.4237166814188536e-05,3.7
-4.013026052104209,2.9932788751168567e-05,3.7
-3.9829659318637276,3.69085919422078e-05,3.7
-3.9529058116232467,4.543834214390288e-05,3.7
-3.922845691382766,5.585111807839239e-05,3.7
-3.8927855711422845,6.854176720020988e-05,3.7
-3.8627254509018036,8.39831831205683e-05,3.7
-3.8326653306613228,0.00010274068970321398,3.7
-3.802605210420842,0.0001254888547193737,3.7
-3.772545090180361,0.0001530310974023195,3.7
-3.74248496993988,0.00018632249925288548,3.7
-3.712424849699399,0.00022649627586788184,3.7
-3.682364729458918,0.0002748944190763176,3.7
-3.652304609218437,0.0003331030727327912,3.7
-3.622244488977956,0.0004029932613021783,3.7
-3.5921843687374753,0.00048676764667134585,3.7
-3.562124248496994,0.0005870140437665459,3.7
-3.532064128256513,0.0007067664772720695,3.7
-3.502004008016032,0.0008495746070355077,3.7
-3.4719438877755513,0.0010195823847066125,3.7
-3.44188376753507,0.0012216168237994538,3.7
-3.4118236472945895,0.0014612877633979474,3.7
-3.381763527054108,0.001745099474316565,3.7
-3.3517034068136278,0.0020805748860829917,3.7
-3.3216432865731464,0.0024763930920267117,3.7
-3.291583166332665,0.0029425406042345717,3.7
-3.2615230460921847,0.0034904765640387187,3.7
-3.2314629258517034,0.004133311748564048,3.7
-3.201402805611223,0.004886000729059647,3.7
-3.1713426853707416,0.005765545909968767,3.7
-3.1412825651302603,0.006791211385840947,3.7
-3.11122244488978,0.007984743573744544,3.7
-3.0811623246492985,0.009370594391989288,3.7
-3.051102204408818,0.010976141347574802,3.7
-3.0210420841683367,0.012831897260334171,3.7
-2.9909819639278563,0.014971700501433018,3.7
-2.960921843687375,0.01743287458877519,3.7
-2.9308617234468937,0.020256343820986494,3.7
-2.9008016032064132,0.023486689439626365,3.7
-2.870741482965932,0.027172128723742174,3.7
-2.8406813627254515,0.03136439762847896,3.7
-2.81062124248497,0.03611851631885124,3.7
-2.780561122244489,0.04149241650954643,3.7
-2.7505010020040084,0.04754641023061908,3.7
-2.720440881763527,0.05434248184669977,3.7
-2.6903807615230466,0.06194338920254057,3.7
-2.6603206412825653,0.07041156593367873,3.7
-2.630260521042084,0.07980782543949241,3.7
-2.6002004008016035,0.09018987776304627,3.7
-2.570140280561122,0.10161068341367861,3.7
-2.5400801603206418,0.11411668246554821,3.7
-2.5100200400801604,0.12774595220510926,3.7
-2.479959919839679,0.14252636100396351,3.7
-2.4498997995991987,0.1584737985271725,3.7
-2.4198396793587174,0.1755905712817368,3.7
-2.389779559118237,0.19386405633558598,3.7
-2.3597194388777556,0.21326570351791888,3.7
-2.329659318637275,0.2337504667504863,3.7
-2.299599198396794,0.255256728237307,3.7
-2.2695390781563125,0.2777067557434659,3.7
-2.239478957915832,0.30100770463441334,3.7
-2.2094188376753507,0.3250531449576226,3.7
-2.1793587174348703,0.3497250623491347,3.7
-2.149298597194389,0.37489625282047695,3.7
-2.1192384769539077,0.4004330081989484,3.7
-2.089178356713427,0.4261979732668043,3.7
-2.059118236472946,0.45205304875059094,3.7
-2.0290581162324655,0.47786221655377586,3.7
-1.9989979959919841,0.5034941743371175,3.7
-1.9689378757515028,0.5288246842401372,3.7
-1.9388777555110224,0.5537385631362415,3.7
-1.908817635270541,0.5781312669842606,3.7
-1.8787575150300606,0.6019100472726243,3.7
-1.8486973947895793,0.6249946812291676,3.7
-1.8186372745490988,0.6473177978358486,3.7
-1.7885771543086175,0.6688248377438281,3.7
-1.7585170340681362,0.6894736964875959,3.7
-1.7284569138276558,0.7092341069963,3.7
-1.6983967935871744,0.728086819728857,3.7
-1.668336673346694,0.7460226375061133,3.7
-1.6382765531062127,0.7630413580994357,3.7
-1.6082164328657313,0.7791506717064735,3.7
-1.578156312625251,0.7943650533903057,3.7
-1.5480961923847696,0.8087046830560672,3.7
-1.5180360721442892,0.8221944181295431,3.7
-1.4879759519038078,0.8348628371805874,3.7
-1.4579158316633265,0.8467413665602809,3.7
-1.427855711422846,0.8578634968370011,3.7
-1.3977955911823647,0.8682640914714442,3.7
-1.3677354709418843,0.877978786742404,3.7
-1.337675350701403,0.8870434793542167,3.7
-1.3076152304609217,0.8954938963247641,3.7
-1.2775551102204412,0.9033652405577234,3.7
-1.24749498997996,0.9106919048298604,3.7
-1.2174348697394795,0.9175072466646127,3.7
-1.1873747494989981,0.9238434166183139,3.7
-1.1573146292585177,0.929731232789439,3.7
-1.1272545090180364,0.9352000948022474,3.7
-1.097194388777555,0.9402779310556906,3.7
-1.0671342685370746,0.9449911736203988,3.7
-1.0370741482965933,0.9493647557758991,3.7
-1.0070140280561128,0.9534221277812266,3.7
-0.9769539078156315,0.9571852870467645,3.7
-0.9468937875751502,0.9606748194116888,3.7
-0.9168336673346698,0.9639099487228064,3.7
-0.8867735470941884,0.9669085923535946,3.7
-0.856713426853708,0.9696874206962126,3.7
-0.8266533066132267,0.9722619190055068,3.7
-0.7965931863727453,0.9746464502750849,3.7
-0.7665330661322649,0.9768543180847687,3.7
-0.7364729458917836,0.9788978285799089,3.7
-0.7064128256513031,0.9807883509300885,3.7
-0.6763527054108218,0.9825363757715392,3.7
-0.6462925851703414,0.9841515712678687,3.7
-0.6162324649298601,0.985642836530944,3.7
-0.5861723446893787,0.9870183522311514,3.7
-0.5561122244488983,0.9882856282966692,3.7
-0.526052104208417,0.9894515486573766,3.7
-0.49599198396793653,0.9905224130328472,3.7
-0.4659318637274552,0.9915039757975093,3.7
-0.4358717434869739,0.9924014819811856,3.7
-0.40581162324649345,0.9932197004813272,3.7
-0.3757515030060121,0.9939629545755693,3.7
-0.3456913827655317,0.9946351498308101,3.7
-0.31563126252505036,0.9952397995087522,3.7
-0.28557114228456904,0.9957800475684668,3.7
-0.2555110220440886,0.9962586893646933,3.7
-0.22545090180360727,0.9966781901367453,3.7
-0.19539078156312684,0.9970407013775129,3.7
-0.1653306613226455,0.9973480751654371,3.7
-0.1352705410821642,0.9976018765347906,3.7
-0.10521042084168375,0.9978033939513282,3.7
-0.07515030060120242,0.9979536479515628,3.7
-0.04509018036072199,0.9980533979947026,3.7
-0.015030060120240663,0.998103147566781,3.7
0.015030060120239774,0.998103147566781,3.7
0.0450901803607211,0.9980533979947026,3.7
0.07515030060120242,0.9979536479515628,3.7
0.10521042084168286,0.9978033939513282,3.7
0.1352705410821642,0.9976018765347906,3.7
0.16533066132264462,0.9973480751654371,3.7
0.19539078156312595,0.9970407013775129,3.7
0.22545090180360727,0.9966781901367453,3.7
0.2555110220440877,0.9962586893646933,3.7
0.28557114228456904,0.9957800475684668,3.7
0.31563126252504947,0.9952397995087522,3.7
0.3456913827655308,0.9946351498308103,3.7
0.3757515030060121,0.9939629545755694,3.7
0.40581162324649256,0.9932197004813273,3.7
0.4358717434869739,0.9924014819811857,3.7
0.4659318637274543,0.9915039757975094,3.7
0.49599198396793565,0.9905224130328473,3.7
0.5260521042084161,0.9894515486573767,3.7
0.5561122244488974,0.9882856282966692,3.7
0.5861723446893787,0.9870183522311514,3.7
0.6162324649298601,0.985642836530944,3.7
0.6462925851703396,0.9841515712678687,3.7
0.6763527054108209,0.9825363757715392,3.7
0.7064128256513023,0.9807883509300885,3.7
0.7364729458917836,0.9788978285799089,3.7
0.7665330661322649,0.9768543180847687,3.7
0.7965931863727445,0.9746464502750849,3.7
0.8266533066132258,0.9722619190055068,3.7
0.8567134268537071,0.9696874206962126,3.7
0.8867735470941884,0.9669085923535946,3.7
0.9168336673346698,0.9639099487228064,3.7
0.9468937875751493,0.9606748194116888,3.7
0.9769539078156306,0.9571852870467645,3.7
1.007014028056112,0.9534221277812266,3.7
1.0370741482965933,0.9493647557758992,3.7
1.0671342685370746,0.9449911736203989,3.7
1.0971943887775542,0.9402779310556907,3.7
1.1272545090180355,0.9352000948022475,3.7
1.1573146292585168,0.929731232789439,3.7
1.1873747494989981,0.9238434166183139,3.7
1.2174348697394795,0.9175072466646127,3.7
1.247494989979959,0.9106919048298604,3.7
1.2775551102204403,0.9033652405577234,3.7
1.3076152304609217,0.8954938963247642,3.7
1.337675350701403,0.8870434793542168,3.7
1.3677354709418843,0.8779787867424043,3.7
1.3977955911823639,0.8682640914714445,3.7
1.4278557114228452,0.8578634968370015,3.7
1.4579158316633265,0.8467413665602812,3.7
1.4879759519038078,0.8348628371805877,3.7
1.5180360721442874,0.8221944181295434,3.7
1.5480961923847687,0.8087046830560677,3.7
1.57815631262525,0.7943650533903062,3.7
1.6082164328657313,0.7791506717064739,3.7
1.6382765531062127,0.7630413580994361,3.7
1.6683366733466922,0.7460226375061138,3.7
1.6983967935871735,0.7280868197288575,3.7
1.7284569138276549,0.7092341069963004,3.7
1.7585170340681362,0.6894736964875964,3.7
1.7885771543086175,0.6688248377438285,3.7
1.818637274549097,0.6473177978358491,3.7
1.8486973947895784,0.624994681229168,3.7
1.8787575150300597,0.6019100472726248,3.7
1.908817635270541,0.5781312669842611,3.7
1.9388777555110224,0.5537385631362419,3.7
1.968937875751502,0.5288246842401376,3.7
1.9989979959919832,0.5034941743371181,3.7
2.0290581162324646,0.47786221655377636,3.7
2.059118236472946,0.45205304875059144,3.7
2.089178356713427,0.4261979732668048,3.7
2.1192384769539068,0.40043300819894884,3.7
2.149298597194388,0.3748962528204774,3.7
2.1793587174348694,0.3497250623491351,3.7
2.2094188376753507,0.32505314495762294,3.7
2.239478957915832,0.3010077046344137,3.7
2.2695390781563116,0.27770675574346626,3.7
2.299599198396793,0.25525672823730733,3.7
2.3296593186372743,0.23375046675048666,3.7
2.3597194388777556,0.21326570351791918,3.7
2.389779559118237,0.1938640563355863,3.7
2.4198396793587165,0.1755905712817371,3.7
2.449899799599198,0.1584737985271728,3.7
2.479959919839679,0.14252636100396382,3.7
2.5100200400801604,0.12774595220510956,3.7
2.5400801603206418,0.11411668246554849,3.7
2.5701402805611213,0.10161068341367885,3.7
2.6002004008016026,0.09018987776304649,3.7
2.630260521042084,0.07980782543949262,3.7
2.6603206412825653,0.07041156593367892,3.7
2.690380761523045,0.06194338920254076,3.7
2.720440881763526,0.05434248184669994,3.7
2.7505010020040075,0.047546410230619215,3.7
2.780561122244489,0.04149241650954654,3.7
2.81062124248497,0.03611851631885134,3.7
2.8406813627254497,0.03136439762847905,3.7
2.870741482965931,0.02717212872374226,3.7
2.9008016032064123,0.023486689439626448,3.7
2.9308617234468937,0.020256343820986563,3.7
2.960921843687375,0.01743287458877525,3.7
2.9909819639278545,0.014971700501433073,3.7
3.021042084168336,0.012831897260334221,3.7
3.051102204408817,0.01097614134757484,3.7
3.0811623246492985,0.009370594391989319,3.7
3.11122244488978,0.007984743573744572,3.7
3.1412825651302594,0.006791211385840968,3.7
3.1713426853707407,0.005765545909968786,3.7
3.201402805611222,0.004886000729059662,3.7
3.2314629258517034,0.004133311748564061,3.7
3.2615230460921847,0.00349047656403873,3.7
3.2915831663326642,0.00294254060423458,3.7
3.3216432865731456,0.002476393092026719,3.7
3.351703406813627,0.0020805748860829977,3.7
3.381763527054108,0.0017450994743165701,3.7
3.4118236472945895,0.0014612877633979522,3.7
3.441883767535069,0.0012216168237994581,3.7
3.4719438877755504,0.0010195823847066162,3.7
3.5020040080160317,0.0008495746070355106,3.7
3.532064128256513,0.0007067664772720717,3.7
3.5621242484969944,0.0005870140437665477,3.7
3.592184368737474,0.0004867676466713474,3.7
3.6222444889779553,0.00040299326130217953,3.7
3.6523046092184366,0.00033310307273279224,3.7
3.682364729458918,0.0002748944190763184,3.7
3.7124248496993992,0.00022649627586788251,3.7
3.742484969939879,0.00018632249925288607,3.7
3.77254509018036,0.00015303109740232,3.7
3.8026052104208414,0.00012548885471937412,3.7
3.8326653306613228,0.00010274068970321435,3.7
3.8627254509018023,8.39831831205686e-05,3.7
3.8927855711422836,6.85417672002101e-05,3.7
3.922845691382765,5.585111807839258e-05,3.7
3.9529058116232463,4.543834214390304e-05,3.7
3.9829659318637276,3.690859194220794e-05,3.7
4.013026052104207,2.993278875116869e-05,3.7
4.0430861723446885,2.4237166814188634e-05,3.7
4.07314629258517,1.9594388580499082e-05,3.7
4.103206412825651,1.581601129151935e-05,3.7
4.1332665330661325,1.274611304552128e-05,3.7
4.163326653306612,1.0255911276355058e-05,3.7
4.193386773547093,8.239228616956073e-06,3.7
4.223446893787575,6.60868061164463e-06,3.7
4.253507014028056,5.292476918516457e-06,3.7
4.283567134268537,4.231742723948186e-06,3.7
4.313627254509017,3.3782802851560166e-06,3.7
4.343687374749498,2.692702021588359e-06,3.7
4.3737474949899795,2.1428765760355707e-06,3.7
4.403807615230461,1.7026379319102697e-06,3.7
4.433867735470942,1.3507151600806991e-06,3.7
4.463927855711422,1.0698468186885036e-06,3.7
4.493987975951903,8.460495706471234e-07,3.7
4.524048096192384,6.680153310842444e-07,3.7
4.554108216432866,5.266153137195117e-07,3.7
4.584168336673347,4.144928025431975e-07,3.7
4.6142284569138265,3.2572941418860754e-07,3.7
4.644288577154308,2.5557210849449283e-07,3.7
4.674348697394789,2.0021031265751545e-07,3.7
4.7044088176352705,1.5659430295354024e-07,3.7
4.734468937875752,1.2228748509361061e-07,3.7
4.764529058116231,9.5346471426148e-08,3.7
4.794589178356713,7.42239063721856e-08,3.7
4.824649298597194,5.7689871724805416e-08,3.7
4.854709418837675,4.476843745686181e-08,3.7
4.884769539078157,3.468653435815644e-08,3.7
4.914829659318636,2.683283173927811e-08,3.7
4.944889779559118,2.0724723280901172e-08,3.7
4.974949899799599,1.5981871058106214e-08,3.7
5.00501002004008,1.2305043851493427e-08,3.7
5.03507014028056,9.459221232549913e-09,3.7
5.065130260521041,7.260128146258669e-09,3.7
5.095190380761522,5.563523011216992e-09,3.7
5.125250501002004,4.2566917554389035e-09,3.7
5.155310621242485,3.2517057550594382e-09,3.7
5.185370741482965,2.480087556434662e-09,3.7
5.215430861723446,1.8885980452902727e-09,3.7
5.245490981963927,1.4359152893272845e-09,3.7
5.275551102204409,1.09002103216713e-09,3.7
5.30561122244489,8.261477464957138e-10,3.7
5.3356713426853695,6.251689022158725e-10,3.7
5.365731462925851,4.723390189410499e-10,3.7
5.395791583166332,3.5630925632888543e-10,3.7
5.425851703406813,2.6835965462315435e-10,3.7
5.455911823647295,2.018014092423155e-10,3.7
5.485971943887774,1.5151234820667112e-10,3.7
5.516032064128256,1.1357656782688435e-10,3.7
5.546092184368737,8.500536612124018e-11,3.7
5.576152304609218,6.352151495591501e-11,3.7
5.6062124248497,4.739278920151217e-11,3.7
5.636272545090179,3.530373224341891e-11,3.7
5.6663326653306605,2.6257049062683564e-11,3.7
5.696392785571142,1.9497914767075176e-11,3.7
5.726452905811623,1.4455975046722787e-11,3.7
5.7565130260521045,1.0700981079324136e-11,3.7
5.786573146292584,7.908913033884067e-12,3.7
5.816633266533065,5.836157657056137e-12,3.7
5.846693386773547,4.2998594080847465e-12,3.7
5.876753507014028,3.162995216615874e-12,3.7
5.906813627254509,2.323057007345116e-12,3.7
5.936873747494989,1.7034848150867166e-12,3.7
5.96693386773547,1.2471932356263292e-12,3.7
5.9969939879759515,9.116881750273358e-13,3.7
6.027054108216433,6.653895963543612e-13,3.7
6.057114228456914,4.848672086929116e-13,3.7
6.087174348697394,3.527660315867957e-13,3.7
6.117234468937875,2.5625235021652855e-13,3.7
6.147294589178356,1.8585152173500645e-13,3.7
6.177354709418838,1.3458032310643957e-13,3.7
6.207414829659317,9.730030630903518e-14,3.7
6.237474949899799,7.023669353160643e-14,3.7
6.26753507014028,5.0621048276650203e-14,3.7
6.297595190380761,3.642633270714436e-14,3.7
6.3276553106212425,2.6170801293719495e-14,3.7
6.357715430861722,1.877309419921789e-14,3.7
6.387775551102203,1.3445346006129582e-14,3.7
6.417835671342685,9.614471265684545e-15,3.7
6.447895791583166,6.864298216748163e-15,3.7
6.477955911823647,4.893101331026801e-15,3.7
6.508016032064127,3.482487938319058e-15,3.7
6.538076152304608,2.4746420712268155e-15,3.7
6.56813627254509,1.7557090122229572e-15,3.7
